Date,Close,Open,High,Low,Change %
2012-02-03,48.61,49.03,49.2,48.61,-0.87%
2012-02-02,49.035,49.135,49.27,48.96,-0.21%
2012-02-01,49.14,49.51,49.675,49.08,-0.76%
2012-01-31,49.515,49.615,49.755,49.335,-0.17%
2012-01-30,49.6,49.36,49.815,49.242,0.42%
2012-01-27,49.395,49.425,49.825,49.305,-0.07%
2012-01-26,49.43,50,50,49.43,-1.16%
2012-01-25,50.01,50.01,50.255,49.87,0.01%
2012-01-24,50.005,49.965,50.185,49.915,0.07%
2012-01-23,49.97,50.42,50.42,49.97,-0.52%
2012-01-20,50.23,50.3,50.49,50.14,0.16%
2012-01-19,50.15,50.31,50.465,50.08,-0.32%
2012-01-18,50.31,50.78,50.875,50.31,-0.96%
2012-01-17,50.8,51.34,51.34,50.64,-1.10%
2012-01-16,51.365,51.437,51.8,51.365,-0.15%
2012-01-13,51.44,51.49,51.595,51.31,-0.16%
2012-01-12,51.52,51.87,51.935,51.52,-0.51%
2012-01-11,51.785,51.647,51.915,51.53,0.36%
2012-01-10,51.6,52.402,52.51,51.6,-1.53%
2012-01-09,52.4,52.682,52.885,52.4,-0.53%
2012-01-06,52.68,52.872,52.99,52.68,-0.36%
2012-01-05,52.87,53.02,53.06,52.615,0.02%
2012-01-04,52.86,53.1,53.21,52.86,-0.45%
2012-01-03,53.1,53.195,53.3,53.1,-0.38%
2012-01-02,53.305,53.26,53.345,53.115,0.55%
2011-12-30,53.015,53.005,53.365,52.905,0.02%
2011-12-29,53.005,52.885,53.495,52.885,0.22%
2011-12-28,52.89,53.03,53.445,52.86,-0.06%
2011-12-27,52.92,52.815,53.13,52.76,0.38%
2011-12-26,52.72,52.78,52.94,52.67,-0.13%
2011-12-23,52.79,52.74,52.98,52.64,0.43%
2011-12-22,52.565,52.505,52.865,52.425,0.31%
2011-12-21,52.4,52.88,52.88,52.4,-0.70%
2011-12-20,52.77,52.79,53.1,52.65,0.13%
2011-12-19,52.7,52.48,53.25,52.42,0.38%
2011-12-16,52.5,53.65,53.65,52.21,-1.91%
2011-12-15,53.52,53.71,54.33,53.52,-0.17%
2011-12-14,53.61,53.23,53.89,53.15,0.96%
2011-12-13,53.1,52.59,53.525,52.56,0.94%
2011-12-12,52.605,52.175,52.855,52.125,1.41%
2011-12-09,51.875,51.755,52.355,51.665,0.32%
2011-12-08,51.71,51.725,51.915,51.54,0.15%
2011-12-07,51.63,51.22,51.728,51.21,0.76%
2011-12-06,51.24,51.417,51.417,51.24,-0.04%
2011-12-05,51.26,51.07,51.472,50.95,0.29%
2011-12-02,51.11,51.47,51.605,51.11,-0.51%
2011-12-01,51.37,52.1,52.21,51.37,-1.46%
2011-11-30,52.13,52.03,52.435,51.84,0.42%
2011-11-29,51.91,51.965,52.13,51.86,-0.10%
2011-11-28,51.96,52.13,52.145,51.87,-0.35%
2011-11-25,52.14,52.075,52.46,51.96,0.13%
2011-11-24,52.07,52.365,52.365,52.025,-0.33%
2011-11-23,52.24,52.45,52.515,51.82,-0.48%
2011-11-22,52.49,52.17,52.735,52.02,0.82%
2011-11-21,52.065,51.175,52.215,51.095,1.62%
2011-11-18,51.235,50.885,51.405,50.735,0.55%
2011-11-17,50.955,50.745,50.955,50.595,0.40%
2011-11-16,50.75,50.67,50.97,50.57,0.24%
2011-11-15,50.63,50.295,50.745,50.18,0.45%
2011-11-14,50.405,49.965,50.43,49.865,0.80%
2011-11-11,50.005,50.37,50.37,49.975,0.04%
2011-11-10,49.985,50.18,50.18,49.985,-0.15%
2011-11-09,50.06,49.35,50.19,49.22,1.52%
2011-11-08,49.31,49.13,49.52,49.13,0.74%
2011-11-07,48.95,49.11,49.11,48.94,-0.10%
2011-11-04,49,49.05,49.29,48.98,-0.30%
2011-11-03,49.145,49.175,49.562,48.975,-0.08%
2011-11-02,49.185,49.205,49.43,49.105,-0.18%
2011-11-01,49.275,48.595,49.385,48.595,1.19%
2011-10-31,48.695,48.755,48.91,48.535,0.15%
2011-10-28,48.62,48.93,48.94,48.62,-0.79%
2011-10-27,49.005,49.425,49.505,49.005,-1.01%
2011-10-26,49.505,49.405,49.505,49.345,0.00%
2011-10-25,49.505,49.745,49.77,49.385,-0.64%
2011-10-24,49.825,49.805,50.015,49.725,-0.05%
2011-10-21,49.85,49.72,50.33,49.65,0.09%
2011-10-20,49.807,49.087,49.898,49.028,1.32%
2011-10-19,49.16,49.215,49.25,49.095,-0.27%
2011-10-18,49.295,48.885,49.395,48.845,0.69%
2011-10-17,48.955,48.935,49.035,48.685,-0.13%
2011-10-14,49.02,49.06,49.225,48.9,-0.21%
2011-10-13,49.125,48.965,49.235,48.805,0.35%
2011-10-12,48.955,49.235,49.48,48.895,-0.78%
2011-10-11,49.34,48.885,49.4,48.755,0.75%
2011-10-10,48.975,49.015,49.145,48.815,-0.13%
2011-10-07,49.04,49.11,49.23,48.9,-0.22%
2011-10-06,49.15,49.25,49.26,49.14,-0.40%
2011-10-05,49.345,49.305,49.522,49.12,-0.12%
2011-10-04,49.405,49.065,49.475,49.065,0.51%
2011-10-03,49.155,48.965,49.575,48.915,0.28%
2011-09-30,49.02,49.04,49.23,48.84,0.09%
2011-09-29,48.975,48.995,49.165,48.855,-0.24%
2011-09-28,49.095,48.975,49.22,48.655,0.37%
2011-09-27,48.915,49.365,49.365,48.795,-1.08%
2011-09-26,49.45,49.345,49.78,49.245,0.20%
2011-09-23,49.35,49.65,49.895,49.045,-0.45%
2011-09-22,49.575,48.255,49.585,48.175,2.58%
2011-09-21,48.33,47.97,48.4,47.84,0.57%
2011-09-20,48.055,47.685,48.248,47.645,0.51%
2011-09-19,47.81,47.33,47.845,47.25,1.01%
2011-09-16,47.33,47.47,47.525,47.17,-0.50%
2011-09-15,47.57,47.55,47.927,47.45,-0.16%
2011-09-14,47.645,47.485,48.005,47.365,0.11%
2011-09-13,47.595,47.135,47.66,46.965,0.78%
2011-09-12,47.225,46.445,47.235,46.345,1.58%
2011-09-09,46.49,46.105,46.67,46.06,0.65%
2011-09-08,46.19,46.055,46.275,45.945,0.05%
2011-09-07,46.165,46.005,46.19,45.905,0.11%
2011-09-06,46.115,45.895,46.155,45.815,0.27%
2011-09-05,45.992,45.755,46.025,45.655,0.45%
2011-09-02,45.785,45.655,45.995,45.655,0.25%
2011-09-01,45.67,45.75,45.76,45.67,-0.28%
2011-08-31,45.8,45.99,45.99,45.8,-0.63%
2011-08-30,46.09,45.955,46.145,45.9,0.08%
2011-08-29,46.055,46.055,46.075,45.77,-0.23%
2011-08-26,46.16,45.96,46.19,45.88,0.25%
2011-08-25,46.045,45.895,46.22,45.805,0.11%
2011-08-24,45.995,45.535,46.045,45.495,0.81%
2011-08-23,45.625,45.665,45.758,45.525,0.12%
2011-08-22,45.57,45.755,46.095,45.57,-0.22%
2011-08-19,45.67,45.65,45.755,45.59,-0.16%
2011-08-18,45.745,45.305,45.752,45.235,0.74%
2011-08-17,45.41,45.255,45.46,45.135,0.06%
2011-08-16,45.385,45.245,45.39,45.105,0.09%
2011-08-15,45.345,45.295,45.346,45.185,-0.12%
2011-08-12,45.4,45.32,45.46,45.19,-0.03%
2011-08-11,45.415,45.175,45.455,45.165,0.35%
2011-08-10,45.255,45.105,45.355,44.95,0.10%
2011-08-09,45.21,44.905,45.395,44.905,0.53%
2011-08-08,44.97,44.645,45.065,44.575,0.56%
2011-08-05,44.72,44.46,44.855,44.43,0.39%
2011-08-04,44.545,44.245,44.58,44.165,0.52%
2011-08-03,44.315,44.185,44.41,44.155,0.17%
2011-08-02,44.24,44.01,44.34,43.97,0.39%
2011-08-01,44.07,44.105,44.108,43.995,-0.32%
2011-07-29,44.21,44.02,44.25,43.96,0.29%
2011-07-28,44.08,44.025,44.177,43.985,-0.01%
2011-07-27,44.085,44.125,44.175,43.855,-0.22%
2011-07-26,44.18,44.345,44.345,44.085,-0.50%
2011-07-25,44.4,44.275,44.442,44.245,0.11%
2011-07-22,44.35,44.36,44.417,44.27,-0.12%
2011-07-21,44.405,44.405,44.532,44.335,-0.10%
2011-07-20,44.45,44.425,44.505,44.365,-0.10%
2011-07-19,44.495,44.51,44.605,44.44,-0.17%
2011-07-18,44.57,44.44,44.67,44.39,0.12%
2011-07-15,44.515,44.455,44.59,44.405,0.02%
2011-07-14,44.505,44.44,44.57,44.43,-0.04%
2011-07-13,44.525,44.585,44.63,44.515,-0.40%
2011-07-12,44.705,44.45,44.77,44.4,0.49%
2011-07-11,44.485,44.345,44.498,44.295,0.24%
2011-07-08,44.38,44.25,44.42,44.2,0.23%
2011-07-07,44.28,44.42,44.462,44.28,-0.45%
2011-07-06,44.48,44.402,44.505,44.335,0.11%
2011-07-05,44.43,44.432,44.545,44.35,0.00%
2011-07-04,44.43,44.55,44.55,44.34,-0.45%
2011-07-01,44.63,44.66,44.665,44.5,-0.16%
2011-06-30,44.7,44.79,44.79,44.55,-0.37%
2011-06-29,44.865,44.96,45.05,44.75,-0.39%
2011-06-28,45.04,44.96,45.075,44.85,0.01%
2011-06-27,45.035,44.91,45.15,44.82,0.09%
2011-06-24,44.995,44.845,45.025,44.785,0.09%
2011-06-23,44.955,44.81,45.01,44.66,0.13%
2011-06-22,44.895,44.76,44.915,44.64,0.11%
2011-06-21,44.845,44.91,44.975,44.78,-0.34%
2011-06-20,45,44.74,45.065,44.63,0.45%
2011-06-17,44.8,44.85,44.975,44.76,-0.23%
2011-06-16,44.905,44.67,44.97,44.62,0.30%
2011-06-15,44.77,44.66,44.84,44.55,0.05%
2011-06-14,44.746,44.789,44.864,44.619,-0.27%
2011-06-13,44.865,44.69,44.92,44.61,0.30%
2011-06-10,44.73,44.67,44.773,44.55,-0.01%
2011-06-09,44.735,44.655,44.77,44.545,0.07%
2011-06-08,44.705,44.635,44.755,44.525,0.07%
2011-06-07,44.675,44.685,44.83,44.575,-0.18%
2011-06-06,44.755,44.745,44.825,44.645,-0.17%
2011-06-03,44.83,44.77,44.93,44.7,0.01%
2011-06-02,44.825,44.805,44.985,44.805,-0.04%
2011-06-01,44.845,45.005,45.005,44.775,-0.48%
2011-05-31,45.06,45.045,45.093,44.925,-0.06%
2011-05-30,45.085,45.105,45.143,44.997,-0.21%
2011-05-27,45.18,45.23,45.27,45.14,-0.28%
2011-05-26,45.305,45.245,45.335,45.185,-0.04%
2011-05-25,45.325,45.155,45.433,45.095,0.24%
2011-05-24,45.215,45.165,45.265,45.105,-0.03%
2011-05-23,45.23,44.905,45.325,44.895,0.62%
2011-05-20,44.95,44.93,45.025,44.85,-0.06%
2011-05-19,44.975,45.025,45.045,44.895,-0.20%
2011-05-18,45.065,45.045,45.105,44.905,-0.12%
2011-05-17,45.12,45.08,45.14,44.99,-0.08%
2011-05-16,45.155,44.825,45.18,44.745,0.65%
2011-05-13,44.865,44.895,45.055,44.765,-0.27%
2011-05-12,44.988,44.575,45.005,44.535,0.87%
2011-05-11,44.6,44.71,44.727,44.6,-0.32%
2011-05-10,44.745,44.645,44.805,44.545,0.12%
2011-05-09,44.69,44.68,44.73,44.59,-0.09%
2011-05-06,44.73,44.73,44.91,44.62,-0.08%
2011-05-05,44.765,44.355,44.77,44.335,0.91%
2011-05-04,44.36,44.43,44.627,44.36,-0.27%
2011-05-03,44.48,44.27,44.535,44.22,0.45%
2011-05-02,44.28,44.22,44.38,44.15,0.06%
2011-04-29,44.255,44.317,44.485,44.195,-0.12%
2011-04-28,44.31,44.32,44.46,44.23,-0.06%
2011-04-27,44.335,44.435,44.502,44.335,-0.35%
2011-04-26,44.49,44.39,44.638,44.29,0.08%
2011-04-25,44.455,44.197,44.55,44.145,0.60%
2011-04-22,44.19,44.31,44.31,44.19,-0.43%
2011-04-21,44.38,44.21,44.45,44.12,0.24%
2011-04-20,44.275,44.355,44.455,44.265,-0.25%
2011-04-19,44.385,44.415,44.71,44.277,-0.31%
2011-04-18,44.525,44.235,44.535,44.175,0.56%
2011-04-15,44.275,44.425,44.6,44.275,-0.52%
2011-04-14,44.505,44.425,44.505,44.272,-0.04%
2011-04-13,44.525,44.575,44.602,44.415,0.72%
2011-04-12,44.205,44.275,44.275,44.18,-0.39%
2011-04-11,44.38,44.04,44.412,43.902,0.68%
2011-04-08,44.08,44.17,44.17,44,-0.28%
2011-04-07,44.205,44.05,44.28,43.987,0.29%
2011-04-06,44.075,44.295,44.3,44.065,-0.56%
2011-04-05,44.325,44.365,44.493,44.255,-0.16%
2011-04-04,44.395,44.415,44.435,44.272,0.00%
2011-04-01,44.395,44.505,44.545,44.395,-0.31%
2011-03-31,44.535,44.635,44.74,44.515,-0.21%
2011-03-30,44.63,44.7,44.81,44.62,-0.13%
2011-03-29,44.69,44.75,44.83,44.66,-0.25%
2011-03-28,44.8,44.66,44.918,44.6,0.21%
2011-03-25,44.705,44.635,44.727,44.525,0.07%
2011-03-24,44.675,44.775,44.915,44.675,-0.26%
2011-03-23,44.79,44.86,45.035,44.76,-0.19%
2011-03-22,44.875,44.965,45.04,44.875,-0.27%
2011-03-21,44.995,44.945,45.11,44.925,-0.04%
2011-03-18,45.015,45.115,45.155,45.005,-0.32%
2011-03-17,45.16,45.09,45.295,45.05,0.10%
2011-03-16,45.115,45.145,45.285,44.995,-0.13%
2011-03-15,45.175,45.035,45.377,44.955,0.23%
2011-03-14,45.07,45.16,45.215,44.96,-0.01%
2011-03-11,45.075,45.085,45.3,45.035,-0.11%
2011-03-10,45.125,45.015,45.2,44.875,0.49%
2011-03-09,44.905,45.1,45.1,44.905,-0.29%
2011-03-08,45.035,45.05,45.125,44.875,0.09%
2011-03-07,44.995,44.875,45.2,44.835,0.19%
2011-03-04,44.91,44.88,45.052,44.82,0.08%
2011-03-03,44.875,44.965,45.1,44.825,0.11%
2011-03-02,44.825,44.955,44.955,44.815,-0.07%
2011-03-01,44.855,45.285,45.285,44.845,-0.91%
2011-02-28,45.265,45.225,45.315,45.18,-0.02%
2011-02-25,45.275,45.495,45.495,45.275,-0.34%
2011-02-24,45.43,45.145,45.513,44.96,0.78%
2011-02-23,45.08,45.28,45.31,45.03,-0.21%
2011-02-22,45.175,45,45.355,44.875,0.51%
2011-02-21,44.945,45.075,45.205,44.925,-0.38%
2011-02-18,45.115,45.35,45.35,45.135,-0.33%
2011-02-17,45.265,45.535,45.535,45.265,-0.31%
2011-02-16,45.405,45.535,45.535,45.345,-0.22%
2011-02-15,45.505,45.415,45.555,45.375,0.17%
2011-02-14,45.43,45.49,45.61,45.43,-0.41%
2011-02-11,45.615,45.74,45.795,45.535,-0.09%
2011-02-10,45.655,45.49,45.765,45.295,0.30%
2011-02-09,45.52,45.31,45.53,45.08,0.63%
2011-02-08,45.235,45.315,45.43,45.165,-0.20%
2011-02-07,45.325,45.515,45.665,45.315,-0.55%
2011-02-04,45.575,45.565,45.695,45.445,0.02%
2011-02-03,45.565,45.635,45.695,45.445,-0.01%
2011-02-02,45.57,45.43,45.705,45.37,0.26%
2011-02-01,45.45,45.92,45.95,45.42,-0.82%
2011-01-31,45.825,45.825,46.035,45.745,-0.21%
2011-01-28,45.92,45.59,45.92,45.42,0.90%
2011-01-27,45.51,45.51,45.69,45.41,0.08%
2011-01-26,45.475,45.735,45.735,45.475,-0.51%
2011-01-25,45.71,45.47,45.82,45.43,0.53%
2011-01-24,45.47,45.56,45.71,45.47,-0.35%
2011-01-21,45.63,45.56,45.79,45.46,-0.12%
2011-01-20,45.685,45.465,45.845,45.235,0.78%
2011-01-19,45.33,45.41,45.55,45.26,-0.25%
2011-01-18,45.445,45.53,45.58,45.315,-0.04%
2011-01-17,45.465,45.305,45.665,45.195,0.22%
2011-01-14,45.365,45.095,45.465,44.985,0.51%
2011-01-13,45.135,45.145,45.285,44.905,0.26%
2011-01-12,45.02,45.1,45.225,45.02,-0.30%
2011-01-11,45.155,45.47,45.47,45.075,-0.43%
2011-01-10,45.35,45.29,45.57,45.235,-0.01%
2011-01-07,45.355,45.255,45.535,45.135,0.00%
2011-01-06,45.355,45.347,45.45,45.115,0.07%
2011-01-05,45.325,45.005,45.465,44.905,0.90%
2011-01-04,44.92,44.61,45.11,44.53,0.66%
2011-01-03,44.625,44.635,44.805,44.575,-0.20%
2010-12-31,44.713,44.963,44.963,44.662,-0.26%
2010-12-30,44.83,45.06,45.06,44.82,-0.27%
2010-12-29,44.95,45.1,45.165,44.95,-0.06%
2010-12-28,44.975,45.265,45.265,44.975,-0.34%
2010-12-27,45.13,44.99,45.3,44.92,0.22%
2010-12-24,45.03,45.18,45.26,44.99,-0.10%
2010-12-23,45.075,45.1,45.185,44.915,0.10%
2010-12-22,45.03,45.245,45.28,44.97,-0.40%
2010-12-21,45.21,45.49,45.49,45.14,-0.32%
2010-12-20,45.355,45.155,45.675,45.135,0.40%
2010-12-17,45.175,45.465,45.465,45.175,-0.62%
2010-12-16,45.455,45.41,45.625,45.225,0.21%
2010-12-15,45.358,44.953,45.578,44.837,0.95%
2010-12-14,44.93,45.145,45.145,44.87,-0.58%
2010-12-13,45.192,44.933,45.278,44.853,0.47%
2010-12-10,44.98,45.23,45.37,44.97,-0.38%
2010-12-09,45.15,45.077,45.335,44.91,0.29%
2010-12-08,45.02,44.83,45.22,44.71,0.42%
2010-12-07,44.83,44.78,44.88,44.59,0.01%
2010-12-06,44.825,44.835,45.055,44.745,-0.20%
2010-12-03,44.915,45.125,45.225,44.905,-0.52%
2010-12-02,45.15,45.39,45.405,45.07,-0.32%
2010-12-01,45.295,45.905,45.905,45.275,-1.10%
2010-11-30,45.8,45.95,46.13,45.75,-0.05%
2010-11-29,45.825,45.775,46.02,45.68,0.00%
2010-11-26,45.825,45.54,45.91,45.35,0.57%
2010-11-25,45.565,45.705,45.767,45.47,-0.33%
2010-11-24,45.715,45.575,45.905,45.42,0.33%
2010-11-23,45.565,45.43,45.76,45.325,0.22%
2010-11-22,45.465,45.215,45.505,45.035,0.42%
2010-11-19,45.275,45.265,45.415,45.105,0.03%
2010-11-18,45.26,45.02,45.59,44.97,0.32%
2010-11-17,45.115,45.335,45.335,45.035,-0.45%
2010-11-16,45.32,45.2,45.55,44.99,0.24%
2010-11-15,45.21,44.72,45.26,44.58,0.95%
2010-11-12,44.785,44.505,44.885,44.195,0.58%
2010-11-11,44.525,44.325,44.525,44.145,0.51%
2010-11-10,44.3,44.33,44.465,44.2,-0.11%
2010-11-09,44.35,44.39,44.48,44.21,0.00%
2010-11-08,44.35,43.89,44.47,43.83,0.97%
2010-11-05,43.925,43.975,43.975,43.865,-0.17%
2010-11-04,44,44.22,44.355,44,-0.80%
2010-11-03,44.355,44.315,44.427,44.135,-0.03%
2010-11-02,44.37,44.355,44.485,44.265,-0.22%
2010-11-01,44.47,44.275,44.485,44.205,0.33%
2010-10-29,44.325,44.325,44.585,44.245,-0.15%
2010-10-28,44.39,44.42,44.58,44.23,-0.13%
2010-10-27,44.45,44.395,44.635,44.315,0.02%
2010-10-26,44.44,44.305,44.555,44.185,0.19%
2010-10-25,44.355,44.445,44.45,44.255,-0.36%
2010-10-22,44.515,44.265,44.615,44.165,0.46%
2010-10-21,44.31,44.195,44.435,44.155,0.12%
2010-10-20,44.255,44.335,44.505,44.215,-0.23%
2010-10-19,44.355,44.215,44.51,44.005,0.20%
2010-10-18,44.265,44.055,44.425,44.015,0.43%
2010-10-15,44.075,44.105,44.275,43.995,-0.07%
2010-10-14,44.105,44.285,44.325,44.055,-0.59%
2010-10-13,44.365,44.475,44.595,44.305,-0.34%
2010-10-12,44.515,44.345,44.79,44.255,0.25%
2010-10-11,44.405,44.345,44.445,44.185,-0.02%
2010-10-08,44.415,44.175,44.52,44.135,0.49%
2010-10-07,44.2,44.175,44.435,44.055,-0.06%
2010-10-06,44.225,44.445,44.575,44.175,-0.54%
2010-10-05,44.465,44.535,44.79,44.415,-0.26%
2010-10-04,44.58,44.325,44.645,44.205,0.46%
2010-10-01,44.375,44.555,44.845,44.365,-0.44%
2010-09-30,44.57,44.67,44.67,44.55,-0.32%
2010-09-29,44.715,44.965,45.105,44.715,-0.61%
2010-09-28,44.99,44.97,45.295,44.83,-0.04%
2010-09-27,45.01,45.065,45.205,44.935,-0.22%
2010-09-24,45.11,45.41,45.61,45.11,-0.80%
2010-09-23,45.475,45.595,45.745,45.475,-0.24%
2010-09-22,45.585,45.625,45.625,45.415,-0.18%
2010-09-21,45.665,45.665,45.835,45.465,-0.09%
2010-09-20,45.705,45.795,45.885,45.585,-0.33%
2010-09-17,45.855,46.085,46.128,45.785,-0.63%
2010-09-16,46.145,46.145,46.415,46.075,-0.12%
2010-09-15,46.2,46.16,46.46,46.08,-0.15%
2010-09-14,46.27,46.27,46.465,46.07,-0.09%
2010-09-13,46.31,46.22,46.415,46.1,0.05%
2010-09-10,46.285,46.295,46.363,46.225,-0.16%
2010-09-09,46.36,46.46,46.648,46.21,-0.28%
2010-09-08,46.492,46.797,46.843,46.358,-0.73%
2010-09-07,46.835,46.505,46.91,46.235,0.63%
2010-09-06,46.54,46.395,46.655,46.155,0.12%
2010-09-03,46.485,46.605,46.75,46.395,-0.51%
2010-09-02,46.725,46.595,46.86,46.415,0.11%
2010-09-01,46.675,47.045,47.045,46.575,-0.83%
2010-08-31,47.065,46.875,47.15,46.505,0.32%
2010-08-30,46.915,46.725,46.935,46.385,0.22%
2010-08-27,46.81,46.755,47.01,46.565,-0.07%
2010-08-26,46.845,46.825,46.91,46.505,-0.13%
2010-08-25,46.905,46.805,47.03,46.555,0.00%
2010-08-24,46.905,46.555,47.01,46.275,0.56%
2010-08-23,46.645,46.565,46.72,46.285,0.06%
2010-08-20,46.615,46.445,46.79,46.185,0.22%
2010-08-19,46.513,46.407,46.513,46.258,-0.10%
2010-08-18,46.56,46.495,46.7,46.215,-0.18%
2010-08-17,46.645,46.645,46.715,46.355,-0.33%
2010-08-16,46.8,46.545,46.895,46.375,0.38%
2010-08-13,46.625,46.645,46.835,46.375,-0.31%
2010-08-12,46.77,46.575,47.035,46.415,0.14%
2010-08-11,46.705,46.245,46.71,46.055,0.66%
2010-08-10,46.4,45.99,46.435,45.76,0.60%
2010-08-09,46.125,45.885,46.155,45.735,0.30%
2010-08-06,45.985,45.995,46.203,45.755,-0.22%
2010-08-05,46.085,45.905,46.29,45.735,0.42%
2010-08-04,45.89,46.05,46.315,45.76,-0.60%
2010-08-03,46.165,46.085,46.245,45.815,-0.17%
2010-08-02,46.245,46.325,46.325,46.095,-0.34%
2010-07-30,46.405,46.405,46.615,46.315,-0.28%
2010-07-29,46.537,46.635,46.755,46.325,-0.48%
2010-07-28,46.76,46.585,46.8,46.415,0.23%
2010-07-27,46.655,47.045,47.045,46.645,-0.85%
2010-07-26,47.055,46.845,47.055,46.635,0.30%
2010-07-23,46.915,47.105,47.105,46.745,-0.45%
2010-07-22,47.125,47.065,47.35,46.865,-0.08%
2010-07-21,47.165,47.175,47.325,46.905,-0.23%
2010-07-20,47.275,47.085,47.435,46.925,0.34%
2010-07-19,47.115,46.605,47.13,46.605,0.83%
2010-07-16,46.725,46.635,46.945,46.245,0.24%
2010-07-15,46.615,46.565,46.78,46.315,-0.19%
2010-07-14,46.705,46.685,46.835,46.405,-0.14%
2010-07-13,46.77,46.655,46.95,46.325,0.18%
2010-07-12,46.685,46.575,46.885,46.345,0.04%
2010-07-09,46.665,46.685,46.795,46.535,-0.41%
2010-07-08,46.857,46.885,46.94,46.575,-0.35%
2010-07-07,47.02,46.655,47.155,46.425,0.53%
2010-07-06,46.77,46.79,46.93,46.55,-0.01%
2010-07-05,46.775,46.465,46.845,46.315,0.41%
2010-07-02,46.585,46.475,46.815,46.285,0.00%
2010-07-01,46.585,46.345,46.778,46.295,0.30%
2010-06-30,46.445,46.345,46.695,46.185,-0.09%
2010-06-29,46.485,46.075,46.605,45.885,0.61%
2010-06-28,46.205,46.015,46.235,45.805,0.28%
2010-06-25,46.075,46.425,46.655,46.075,-0.90%
2010-06-24,46.495,46.095,46.585,45.805,0.69%
2010-06-23,46.175,46.245,46.355,45.945,0.28%
2010-06-22,46.045,45.585,46.305,45.515,0.81%
2010-06-21,45.675,45.965,45.965,45.535,-0.78%
2010-06-18,46.035,46.075,46.285,45.925,-0.41%
2010-06-17,46.225,46.325,46.655,46.115,-0.37%
2010-06-16,46.395,46.265,46.675,46.105,0.06%
2010-06-15,46.365,46.475,46.785,46.195,-0.28%
2010-06-14,46.495,46.725,46.725,46.405,-0.60%
2010-06-11,46.775,46.745,46.93,46.365,0.00%
2010-06-10,46.775,46.925,47.105,46.675,-0.51%
2010-06-09,47.015,46.755,47.145,46.575,0.34%
2010-06-08,46.855,47.035,47.155,46.835,-0.50%
2010-06-07,47.09,46.835,47.455,46.585,0.44%
2010-06-04,46.885,46.495,46.885,46.355,0.48%
2010-06-03,46.66,46.86,46.86,46.35,-0.69%
2010-06-02,46.985,47.048,47.275,46.725,-0.36%
2010-06-01,47.155,46.305,47.205,46.185,1.70%
2010-05-31,46.365,46.225,46.595,46.175,0.09%
2010-05-28,46.325,46.645,46.785,46.325,-0.90%
2010-05-27,46.745,47.025,47.075,46.725,-0.81%
2010-05-26,47.125,47.725,47.725,47.095,-0.82%
2010-05-25,47.515,46.845,47.765,46.725,1.15%
2010-05-24,46.975,46.955,47.035,46.595,0.11%
2010-05-21,46.925,46.835,47.355,46.785,0.23%
2010-05-20,46.815,46.195,46.825,46.005,0.97%
2010-05-19,46.365,45.455,46.415,45.385,1.69%
2010-05-18,45.595,45.405,45.695,45.345,0.18%
2010-05-17,45.515,45.145,45.795,45.065,0.53%
2010-05-14,45.275,44.975,45.285,44.875,0.44%
2010-05-13,45.075,44.825,45.165,44.785,0.22%
2010-05-12,44.975,45.335,45.39,44.875,-0.27%
2010-05-11,45.095,44.765,45.35,44.685,0.55%
2010-05-10,44.85,45.385,45.385,44.755,-1.57%
2010-05-07,45.565,45.395,45.75,45.345,0.18%
2010-05-06,45.485,44.795,45.485,44.745,1.47%
2010-05-05,44.825,44.505,44.987,44.475,0.47%
2010-05-04,44.615,44.455,44.64,44.335,0.21%
2010-05-03,44.52,44.205,44.605,44.185,0.55%
2010-04-30,44.275,44.425,44.49,44.225,-0.57%
2010-04-29,44.53,44.64,44.66,44.45,-0.26%
2010-04-28,44.645,44.445,44.755,44.355,0.45%
2010-04-27,44.445,44.325,44.485,44.155,0.11%
2010-04-26,44.395,44.285,44.43,44.145,0.18%
2010-04-23,44.315,44.415,44.655,44.315,-0.49%
2010-04-22,44.535,44.555,44.605,44.275,-0.04%
2010-04-21,44.555,44.385,44.57,44.235,0.09%
2010-04-20,44.515,44.655,44.655,44.415,-0.49%
2010-04-19,44.735,44.235,44.755,44.195,1.04%
2010-04-16,44.275,44.285,44.605,44.215,-0.16%
2010-04-15,44.345,44.165,44.515,44.075,0.29%
2010-04-14,44.215,44.455,44.455,44.175,-0.74%
2010-04-13,44.545,44.345,44.705,44.295,0.13%
2010-04-12,44.485,44.175,44.53,44.125,0.70%
2010-04-09,44.175,44.345,44.465,44.165,-0.43%
2010-04-08,44.365,44.355,44.718,44.315,-0.14%
2010-04-07,44.427,44.328,44.603,44.287,0.00%
2010-04-06,44.425,44.375,44.585,44.275,0.09%
2010-04-05,44.385,44.735,44.805,44.375,-0.85%
2010-04-02,44.765,44.715,44.765,44.625,-0.11%
2010-04-01,44.815,44.925,44.925,44.625,-0.02%
2010-03-31,44.825,44.935,45.205,44.825,-0.44%
2010-03-30,45.025,44.825,45.17,44.775,0.29%
2010-03-29,44.895,45.065,45.175,44.815,-0.53%
2010-03-26,45.135,45.525,45.555,45.125,-0.65%
2010-03-25,45.43,45.42,45.71,45.28,-0.00%
2010-03-24,45.432,45.343,45.653,45.242,-0.01%
2010-03-23,45.435,45.425,45.635,45.295,-0.13%
2010-03-22,45.495,45.525,45.615,45.335,0.09%
